iter	RMSE
526	0.9726509938
527	0.9702267896
528	0.9678238761
529	0.9656049463
530	0.9632602903
531	0.9625839911
532	0.9610593375
533	0.9593692416
534	0.9568106363
535	0.9542875952
536	0.9533564093
537	0.9513035358
538	0.9489763249
539	0.9465105836
540	0.9438020751
541	0.9416603923
542	0.9402827041
543	0.9383195332
544	0.936684583
545	0.9345687624
546	0.9326506659
547	0.9310849543
548	0.9285822688
549	0.9273903906
550	0.9260327489
551	0.9250906722
552	0.9237927272
553	0.92195226
554	0.9196146074
555	0.9178160954
556	0.9168131887
557	0.915690961
558	0.9138306925
559	0.9115518444
560	0.9101302013
561	0.9082356905
562	0.9075019022
563	0.9051952027
564	0.9028928252
565	0.9004536915
566	0.8983884618
567	0.8969308592
568	0.8946977267
569	0.8928500087
570	0.8909277032
571	0.8885564533
572	0.8868252348
573	0.885782377
574	0.8849906849
575	0.883824526
576	0.8821082176
577	0.8796757334
578	0.8780269943
579	0.8762856828
580	0.8738412146
581	0.871963392
582	0.8702199087
583	0.8678232141
584	0.8649896694
585	0.86412788
586	0.8614624348
587	0.8594126114
588	0.8581168385
589	0.8558951812
590	0.8541656307
591	0.8525453415
592	0.8508377921
593	0.848117988
594	0.8470551963
595	0.8451921447
596	0.8435058214
597	0.8414459539
598	0.8402734512
599	0.8380125427
600	0.8369725361
601	0.8352842856
602	0.8327642955
603	0.8307163966
604	0.8283453957
605	0.8263268799
606	0.8250139507
607	0.8233595675
608	0.8225071273
609	0.8202362848
610	0.8190173515
611	0.8174165941
612	0.8167380667
613	0.8142138688
614	0.8123566197
615	0.8101390334
616	0.8086114017
617	0.8069355524
618	0.8055619655
619	0.8035774218
620	0.8016150572
621	0.7993215967
622	0.7979890244
623	0.7960423593
624	0.7946349537
625	0.7933103685
626	0.7918773858
627	0.7906654467
628	0.790056974
629	0.7879583012
630	0.7867431429
631	0.7847521209
632	0.7844516385
633	0.7823696453
634	0.7818357261
635	0.7796972705
636	0.7785687667
637	0.7773196409
638	0.7751852361
639	0.7742020541
640	0.7719905234
641	0.7708351371
642	0.7700982027
643	0.7679284395
644	0.7672803496
645	0.7668210105
646	0.7650654059
647	0.7631459373
648	0.760979002
649	0.7596335665
650	0.7586767704
651	0.7575522539
652	0.7559398084
653	0.7542255183
654	0.7521715486
655	0.7510393314
656	0.7482751963
657	0.746773419
658	0.7460667186
659	0.7455101268
660	0.7443478455
661	0.7431714692
662	0.7424822898
663	0.7402588134
664	0.7396072814
665	0.7381662068
666	0.7376071584
667	0.7363065178
668	0.7355832972
669	0.7342166796
670	0.7330052895
671	0.7310000071
672	0.7301953363
673	0.7291400905
674	0.7276270867
675	0.7272889922
676	0.7250981233
677	0.7243445035
678	0.7232593269
679	0.7224713966
680	0.721053962
681	0.7200576985
682	0.7183287888
683	0.7163020874
684	0.7155263608
685	0.7138198463
686	0.7121354202
687	0.7109129303
688	0.7103948214
689	0.7089806187
690	0.7083598854
691	0.7062626798
692	0.7049737429
693	0.7027510753
694	0.7018406357
695	0.7001570367
696	0.6993993766
697	0.6969811963
698	0.69533098
699	0.6941703205
700	0.6930046219
701	0.6917403846
702	0.6897648301
703	0.6879343818
704	0.686379906
705	0.6859469747
706	0.6845420858
707	0.6834438041
708	0.6821052553
709	0.6808237415
710	0.6795909385
711	0.6783323974
712	0.6771248013
713	0.6751165533
714	0.6740853329
715	0.673170788
716	0.6720073717
717	0.6701159848
718	0.6679498494
719	0.6664419353
720	0.6649610773
721	0.6640086181
722	0.6628536919
723	0.6617125146
724	0.6601611602
725	0.6590592884
726	0.6578341103
727	0.6564573019
728	0.6557168735
729	0.6545664792
730	0.6533496406
731	0.6522728602
732	0.6511638071
733	0.6498995601
734	0.6487815531
735	0.6471010871
736	0.6454017998
737	0.6450047853
738	0.6434528005
739	0.6421991328
740	0.6406501594
741	0.6399412107
742	0.6387190318
743	0.6376389235
744	0.6372290543
745	0.6353120648
746	0.6339066392
747	0.6320689209
748	0.6310787336
749	0.6300721553
750	0.6290867597
751	0.6280185681
752	0.6273335259
753	0.6261882223
754	0.6245358751
755	0.6230525427
756	0.622102005
757	0.6209707396
758	0.6198930624
759	0.6184211777
760	0.6168511994
761	0.6163599105
762	0.6150571065
763	0.613259673
764	0.6121484387
765	0.6119623467
766	0.6102058832
767	0.6081282078
768	0.606209556
769	0.6049663656
770	0.6042157598
771	0.6032073024
772	0.6024583069
773	0.6015115074
774	0.6013064336
775	0.6002048731
776	0.599259851
777	0.5981772081
778	0.597234656
779	0.5960858701
780	0.5948477614
781	0.5932229333
782	0.5917339461
783	0.5905552339
784	0.5897705537
785	0.5879065643
786	0.5863861432
787	0.585078874
788	0.5847237704
789	0.5839916465
790	0.5827699423
791	0.5820406791
792	0.5809642245
793	0.5801406581
794	0.5785231003
795	0.576956762
796	0.5756876538
797	0.5745877545
798	0.5735830118
799	0.5724386324
800	0.5709682464
801	0.5704133997
802	0.5695769585
803	0.5685226988
804	0.5678714479
805	0.567020496
806	0.5658948731
807	0.5645955208
808	0.563895938
809	0.5626834358
810	0.5617079053
811	0.5601938728
812	0.5591612597
813	0.5577647876
814	0.5567337212
815	0.555768194
816	0.5549181256
817	0.5538010851
818	0.5524496711
819	0.550978664
820	0.5499418899
821	0.5488716606
822	0.5481041995
823	0.5464978808
824	0.545040597
825	0.5437524958
826	0.5423649028
827	0.5417215859
828	0.5407152853
829	0.539764604
830	0.5388776253
831	0.5380644518
832	0.5372447712
833	0.5369481826
834	0.5363631742
835	0.5348257296
836	0.533594825
837	0.5320249095
838	0.5308308553
839	0.530096223
840	0.5292903773
841	0.5288232831
842	0.5275363109
843	0.526763841
844	0.5255384521
845	0.5245818738
846	0.523550829
847	0.5230759398
848	0.5221794041
849	0.5218614714
850	0.5215435927
851	0.5212076934
852	0.5201640256
853	0.5199223781
854	0.5189824703
855	0.5178158021
856	0.5171701344
857	0.5167086577
858	0.5156602591
859	0.5142429853
860	0.5131115669
861	0.5126435434
862	0.5118628565
863	0.5113178536
864	0.5109983647
865	0.5097482478
866	0.5088745781
867	0.5082145152
868	0.5068757063
869	0.5065479485
870	0.5057433049
871	0.504731823
872	0.5039556525
873	0.503182604
874	0.5024737579
875	0.5018547525
876	0.5010971516
877	0.5004168476
878	0.4995647506
879	0.4986907412
880	0.4981760674
881	0.4979341338
882	0.4970577183
883	0.4966352608
884	0.495579199
885	0.4949071625
886	0.494055567
887	0.4927818359
888	0.4914895742
889	0.4908497213
890	0.4903932982
891	0.4894915666
892	0.4888064467
893	0.48832803
894	0.4873688265
895	0.4864730747
896	0.4862243778
897	0.4851777457
898	0.4839924825
899	0.4834063981
900	0.4829199459
901	0.4823213607
902	0.4819775083
903	0.4810632057
904	0.4801822648
905	0.4789333525
906	0.4782746738
907	0.4773270779
908	0.4758020983
909	0.4748947899
910	0.4740155829
911	0.4737348381
912	0.4721665025
913	0.4719083865
914	0.4710582511
915	0.4701623825
916	0.4692542119
917	0.4685027724
918	0.4677655911
919	0.4672180252
920	0.4662554432
921	0.4658276326
922	0.4656449512
923	0.4647683728
924	0.4639780339
925	0.4636643684
926	0.4625614636
927	0.4617878245
928	0.461265212
929	0.4609947061
930	0.4606303178
931	0.4600786522
932	0.4596185992
933	0.4586570703
934	0.4576268867
935	0.4572609838
936	0.4570027391
937	0.4566514372
938	0.4554777542
939	0.4549330491
940	0.4545149712
941	0.4538687002
942	0.4532179303
943	0.4526602731
944	0.4520065644
945	0.4510302833
946	0.4500957233
947	0.4494835182
948	0.4485530794
949	0.4477950754
950	0.4473349431
951	0.4464996045
952	0.4455632742
953	0.4452337979
954	0.4440238496
955	0.443612692
956	0.4429564915
957	0.441803196
958	0.4416884226
959	0.4414998638
960	0.440863392
961	0.4400529615
962	0.4398107684
963	0.4386331873
964	0.4382186047
965	0.4374197126
966	0.436764639
967	0.4362525484
968	0.4357053686
969	0.4353425312
970	0.4348402031
971	0.4335594832
972	0.4326180849
973	0.4323120908
974	0.4317563675
975	0.4310929795
976	0.430869755
977	0.4305399498
978	0.4303392236
979	0.4296648244
980	0.4287649782
981	0.4279473828
982	0.4272590167
983	0.4267252704
984	0.4264048456
985	0.4260060316
986	0.4250819073
987	0.4244925108
988	0.4238138772
989	0.4229168524
990	0.4223763471
991	0.4217524509
992	0.4215456328
993	0.4205694237
994	0.4197669443
995	0.41918394
996	0.4187248714
997	0.4178142886
998	0.4173431917
999	0.416670136
0.4036800376
71
